tickerA,tickerB,sector,entryDate,exitDate,beta,halfLife,entryZ,exitZ,holdDays,exitReason,spreadChange,spreadPnl,dollarPnl,pnlPct,win
RTX,AIR.PA,DEFENSE,2026-03-27,2026-04-02,0.18402557973251837,41.160815965631066,-2.0978,-0.4705,4,REVERT,0.02835251,0.02835251,28.35,2.835,1
RTX,MTX.DE,DEFENSE,2025-06-11,2025-06-23,0.5474289590927813,10.632564925377132,2.1655,0.4086,7,REVERT,-0.00572095,0.00572095,5.72,0.572,1
RTX,MTX.DE,DEFENSE,2025-07-23,2025-08-06,0.5474289590927813,10.632564925377132,3.0794,0.3357,10,REVERT,-0.00430793,0.00430793,4.31,0.431,1
RTX,MTX.DE,DEFENSE,2025-09-30,2025-10-01,0.5474289590927813,10.632564925377132,2.1167,0.289,1,REVERT,-0.03111474,0.03111474,31.11,3.111,1
RTX,MTX.DE,DEFENSE,2025-10-09,2025-10-17,0.5474289590927813,10.632564925377132,-2.8922,-0.2443,6,REVERT,0.02356848,0.02356848,23.57,2.357,1
RTX,MTX.DE,DEFENSE,2025-10-21,2025-11-13,0.5474289590927813,10.632564925377132,2.1142,0.1692,17,REVERT,0.03179038,-0.03179038,-31.79,-3.179,0
RTX,MTX.DE,DEFENSE,2025-12-11,2026-01-08,0.5474289590927813,10.632564925377132,2.8406,-0.4633,15,REVERT,-0.00823957,0.00823957,8.24,0.824,1
RTX,MTX.DE,DEFENSE,2026-01-14,2026-02-04,0.5474289590927813,10.632564925377132,2.2389,0.3585,14,REVERT,0.00569055,-0.00569055,-5.69,-0.569,0
RTX,MTX.DE,DEFENSE,2026-02-27,2026-03-23,0.5474289590927813,10.632564925377132,2.5181,0.3235,16,REVERT,0.04863725,-0.04863725,-48.64,-4.864,0
RTX,ESLT,DEFENSE,2025-05-15,2025-06-24,0.27965817586616726,22.688267011068636,2.0531,0.4478,26,REVERT,0.02786395,-0.02786395,-27.86,-2.786,0
RTX,ESLT,DEFENSE,2025-07-14,2025-08-04,0.27965817586616726,22.688267011068636,2.0493,0.3475,15,REVERT,0.03155479,-0.03155479,-31.55,-3.155,0
RTX,ESLT,DEFENSE,2025-09-08,2025-09-15,0.27965817586616726,22.688267011068636,-2.8814,-0.2413,5,REVERT,0.01973866,0.01973866,19.74,1.974,1
RTX,ESLT,DEFENSE,2025-09-30,2025-10-09,0.27965817586616726,22.688267011068636,2.1007,-0.1645,7,REVERT,-0.02856015,0.02856015,28.56,2.856,1
RTX,ESLT,DEFENSE,2025-10-21,2025-11-12,0.27965817586616726,22.688267011068636,2.5396,0.4023,16,REVERT,0.02745963,-0.02745963,-27.46,-2.746,0
RTX,ESLT,DEFENSE,2025-11-17,2025-11-26,0.27965817586616726,22.688267011068636,-2.0872,-0.352,7,REVERT,0.00925545,0.00925545,9.26,0.926,1
RTX,ESLT,DEFENSE,2025-12-03,2025-12-10,0.27965817586616726,22.688267011068636,-2.0961,0.0923,5,REVERT,0.02491374,0.02491374,24.91,2.491,1
RTX,ESLT,DEFENSE,2025-12-15,2025-12-17,0.27965817586616726,22.688267011068636,2.5579,-0.4682,2,REVERT,-0.04100058,0.04100058,41,4.1,1
RTX,ESLT,DEFENSE,2026-01-07,2026-01-13,0.27965817586616726,22.688267011068636,-2.0746,0.1046,4,REVERT,0.02683412,0.02683412,26.83,2.683,1
RTX,ESLT,DEFENSE,2026-02-24,2026-02-27,0.27965817586616726,22.688267011068636,-2.195,-0.4847,3,REVERT,0.01799662,0.01799662,18,1.8,1
RTX,ESLT,DEFENSE,2026-03-17,2026-04-02,0.27965817586616726,22.688267011068636,-2.5577,-0.4405,12,REVERT,0.00124781,0.00124781,1.25,0.125,1
NOC,GD,DEFENSE,2025-06-13,2025-06-30,0.3300886990714833,44.49778900117875,2.6084,-0.0109,10,REVERT,-0.04288252,0.04288252,42.88,4.288,1
NOC,GD,DEFENSE,2025-07-17,2025-07-22,0.3300886990714833,44.49778900117875,2.0152,3.5837,3,STOP,0.07626488,-0.07626488,-76.26,-7.626,0
NOC,GD,DEFENSE,2025-07-23,2025-08-13,0.3300886990714833,44.49778900117875,2.4893,0.4502,15,REVERT,0.02305165,-0.02305165,-23.05,-2.305,0
NOC,GD,DEFENSE,2025-09-09,2025-09-23,0.3300886990714833,44.49778900117875,-2.4284,-0.4458,10,REVERT,0.0075736,0.0075736,7.57,0.757,1
NOC,GD,DEFENSE,2025-09-30,2025-10-15,0.3300886990714833,44.49778900117875,2.7401,0.3594,11,REVERT,0.00670119,-0.00670119,-6.7,-0.67,0
NOC,GD,DEFENSE,2025-12-15,2025-12-18,0.3300886990714833,44.49778900117875,2.0392,0.0252,3,REVERT,-0.02540187,0.02540187,25.4,2.54,1
NOC,GD,DEFENSE,2025-12-22,2026-01-07,0.3300886990714833,44.49778900117875,2.161,0.0088,10,REVERT,-0.01360077,0.01360077,13.6,1.36,1
NOC,GD,DEFENSE,2026-01-09,2026-02-10,0.3300886990714833,44.49778900117875,2.5195,0.3522,21,REVERT,0.09568281,-0.09568281,-95.68,-9.568,0
NOC,GD,DEFENSE,2026-02-18,2026-02-25,0.3300886990714833,44.49778900117875,2.0359,0.4693,5,REVERT,-0.02040582,0.02040582,20.41,2.041,1
NOC,GD,DEFENSE,2026-03-02,2026-03-10,0.3300886990714833,44.49778900117875,2.506,0.4705,6,REVERT,-0.03554997,0.03554997,35.55,3.555,1
NOC,GD,DEFENSE,2026-03-23,2026-04-02,0.3300886990714833,44.49778900117875,-2.7601,-0.3002,8,REVERT,0.03092219,0.03092219,30.92,3.092,1
NOC,LHX,DEFENSE,2025-06-13,2025-06-18,0.48157491437516853,51.15443012766371,2.5016,0.4456,3,REVERT,-0.02811165,0.02811165,28.11,2.811,1
NOC,LHX,DEFENSE,2025-07-22,2025-08-25,0.48157491437516853,51.15443012766371,3.7836,-0.0949,24,REVERT,0.01896205,-0.01896205,-18.96,-1.896,0
NOC,LHX,DEFENSE,2025-09-09,2025-09-24,0.48157491437516853,51.15443012766371,-2.684,0.0877,11,REVERT,0.00220849,0.00220849,2.21,0.221,1
NOC,LHX,DEFENSE,2025-10-06,2025-10-16,0.48157491437516853,51.15443012766371,2.1958,0.2772,8,REVERT,-0.00139091,0.00139091,1.39,0.139,1
NOC,LHX,DEFENSE,2025-10-30,2025-11-18,0.48157491437516853,51.15443012766371,-2.6534,-0.3786,13,REVERT,-0.00534467,-0.00534467,-5.34,-0.534,0
NOC,LHX,DEFENSE,2026-01-05,2026-02-11,0.48157491437516853,51.15443012766371,2.6391,0.3745,26,REVERT,0.061994,-0.061994,-61.99,-6.199,0
NOC,LHX,DEFENSE,2026-03-02,2026-03-10,0.48157491437516853,51.15443012766371,2.3773,0.3153,6,REVERT,-0.02383524,0.02383524,23.84,2.384,1
NOC,LHX,DEFENSE,2026-03-23,2026-04-02,0.48157491437516853,51.15443012766371,-2.4242,-0.4304,8,REVERT,0.01810731,0.01810731,18.11,1.811,1
NOC,HII,DEFENSE,2025-06-13,2025-06-25,0.028421393700719035,34.39512354980409,2.8292,-0.4774,7,REVERT,-0.05969173,0.05969173,59.69,5.969,1
NOC,HII,DEFENSE,2025-07-22,2025-08-25,0.028421393700719035,34.39512354980409,3.2096,0.2768,24,REVERT,0.0380836,-0.0380836,-38.08,-3.808,0
NOC,HII,DEFENSE,2025-09-09,2025-09-11,0.028421393700719035,34.39512354980409,-2.3873,-0.3321,2,REVERT,0.01866756,0.01866756,18.67,1.867,1
NOC,HII,DEFENSE,2025-09-26,2025-10-15,0.028421393700719035,34.39512354980409,2.3559,0.2538,13,REVERT,0.02332471,-0.02332471,-23.32,-2.332,0
NOC,HII,DEFENSE,2025-12-01,2025-12-10,0.028421393700719035,34.39512354980409,-2.7665,-0.446,7,REVERT,0.01640672,0.01640672,16.41,1.641,1
NOC,HII,DEFENSE,2025-12-22,2025-12-31,0.028421393700719035,34.39512354980409,2.2362,0.327,6,REVERT,-0.02392324,0.02392324,23.92,2.392,1
NOC,HII,DEFENSE,2026-01-05,2026-01-07,0.028421393700719035,34.39512354980409,2.7957,0.0859,2,REVERT,-0.05720584,0.05720584,57.21,5.721,1
NOC,HII,DEFENSE,2026-01-09,2026-02-10,0.028421393700719035,34.39512354980409,2.3492,0.4096,21,REVERT,0.10070938,-0.10070938,-100.71,-10.071,0
NOC,HII,DEFENSE,2026-02-18,2026-02-25,0.028421393700719035,34.39512354980409,2.1926,0.1078,5,REVERT,-0.02716466,0.02716466,27.16,2.716,1
NOC,HII,DEFENSE,2026-03-02,2026-03-10,0.028421393700719035,34.39512354980409,2.7794,0.4739,6,REVERT,-0.04160805,0.04160805,41.61,4.161,1
NOC,HII,DEFENSE,2026-03-23,2026-04-02,0.028421393700719035,34.39512354980409,-2.4902,-0.3223,8,REVERT,0.03254902,0.03254902,32.55,3.255,1
NOC,LDOS,DEFENSE,2025-06-03,2025-07-01,0.3498129341998055,34.22458259609428,2.0441,-0.4881,19,REVERT,-0.00777957,0.00777957,7.78,0.778,1
NOC,LDOS,DEFENSE,2025-07-22,2025-08-08,0.3498129341998055,34.22458259609428,3.499,0.271,13,REVERT,-0.00128753,0.00128753,1.29,0.129,1
NOC,LDOS,DEFENSE,2025-09-09,2025-09-24,0.3498129341998055,34.22458259609428,-2.5363,0.134,11,REVERT,0.00854302,0.00854302,8.54,0.854,1
NOC,LDOS,DEFENSE,2025-09-30,2025-10-15,0.3498129341998055,34.22458259609428,2.4634,0.4898,11,REVERT,0.0038123,-0.0038123,-3.81,-0.381,0
NOC,LDOS,DEFENSE,2025-10-30,2025-11-18,0.3498129341998055,34.22458259609428,-2.1466,-0.4157,13,REVERT,-0.01734319,-0.01734319,-17.34,-1.734,0
NOC,LDOS,DEFENSE,2025-12-01,2025-12-08,0.3498129341998055,34.22458259609428,-2.332,-0.1163,5,REVERT,0.01988637,0.01988637,19.89,1.989,1
NOC,LDOS,DEFENSE,2025-12-15,2026-01-08,0.3498129341998055,34.22458259609428,2.2378,0.4358,16,REVERT,0.0086995,-0.0086995,-8.7,-0.87,0
NOC,LDOS,DEFENSE,2026-01-09,2026-02-10,0.3498129341998055,34.22458259609428,2.1617,0.1335,21,REVERT,0.10804793,-0.10804793,-108.05,-10.805,0
NOC,LDOS,DEFENSE,2026-02-17,2026-03-11,0.3498129341998055,34.22458259609428,2.2869,0.4074,16,REVERT,0.02316504,-0.02316504,-23.17,-2.317,0
NOC,LDOS,DEFENSE,2026-03-23,2026-04-01,0.3498129341998055,34.22458259609428,-2.4034,-0.0526,7,REVERT,0.03903635,0.03903635,39.04,3.904,1
NOC,SAIC,DEFENSE,2025-06-02,2025-06-24,0.3070468027749934,30.237587883071466,2.8274,-0.2784,15,REVERT,-0.01290734,0.01290734,12.91,1.291,1
NOC,SAIC,DEFENSE,2025-07-22,2025-08-12,0.3070468027749934,30.237587883071466,3.3143,0.4195,15,REVERT,0.02267728,-0.02267728,-22.68,-2.268,0
NOC,SAIC,DEFENSE,2025-09-04,2025-09-12,0.3070468027749934,30.237587883071466,2.5136,0.3759,6,REVERT,-0.00715361,0.00715361,7.15,0.715,1
NOC,SAIC,DEFENSE,2025-09-24,2025-10-15,0.3070468027749934,30.237587883071466,2.1474,0.3761,15,REVERT,0.0435035,-0.0435035,-43.5,-4.35,0
NOC,SAIC,DEFENSE,2025-12-04,2025-12-12,0.3070468027749934,30.237587883071466,-2.9168,-0.358,6,REVERT,0.03475266,0.03475266,34.75,3.475,1
NOC,SAIC,DEFENSE,2026-01-05,2026-01-07,0.3070468027749934,30.237587883071466,2.5692,-0.4926,2,REVERT,-0.05667074,0.05667074,56.67,5.667,1
NOC,SAIC,DEFENSE,2026-01-12,2026-02-25,0.3070468027749934,30.237587883071466,2.2151,0.6502,30,TIMEOUT,0.19842406,-0.19842406,-198.42,-19.842,0
NOC,SAIC,DEFENSE,2026-03-02,2026-03-10,0.3070468027749934,30.237587883071466,2.1051,0.4814,6,REVERT,-0.0373619,0.0373619,37.36,3.736,1
NOC,SAIC,DEFENSE,2026-03-19,2026-04-09,0.3070468027749934,30.237587883071466,-2.0604,-0.3111,14,REVERT,-0.02676954,-0.02676954,-26.77,-2.677,0
NOC,RHM.DE,DEFENSE,2025-06-13,2025-06-25,0.023735696356316296,32.33752161773061,2.8368,-0.3866,7,REVERT,-0.05862878,0.05862878,58.63,5.863,1
NOC,RHM.DE,DEFENSE,2025-07-22,2025-08-25,0.023735696356316296,32.33752161773061,3.2042,0.3071,24,REVERT,0.04135077,-0.04135077,-41.35,-4.135,0
NOC,RHM.DE,DEFENSE,2025-09-09,2025-10-15,0.023735696356316296,32.33752161773061,-2.4728,0.3235,26,REVERT,0.06366941,0.06366941,63.67,6.367,1
NOC,RHM.DE,DEFENSE,2025-12-01,2025-12-10,0.023735696356316296,32.33752161773061,-2.5648,-0.3957,7,REVERT,0.0153782,0.0153782,15.38,1.538,1
NOC,RHM.DE,DEFENSE,2025-12-22,2026-01-07,0.023735696356316296,32.33752161773061,2.2987,0.235,7,REVERT,-0.01712406,0.01712406,17.12,1.712,1
NOC,RHM.DE,DEFENSE,2026-01-09,2026-02-10,0.023735696356316296,32.33752161773061,2.1498,0.4317,21,REVERT,0.10525698,-0.10525698,-105.26,-10.526,0
NOC,RHM.DE,DEFENSE,2026-02-18,2026-02-25,0.023735696356316296,32.33752161773061,2.1751,0.1571,5,REVERT,-0.02628971,0.02628971,26.29,2.629,1
NOC,RHM.DE,DEFENSE,2026-03-02,2026-03-10,0.023735696356316296,32.33752161773061,2.7926,0.4403,6,REVERT,-0.04434155,0.04434155,44.34,4.434,1
NOC,RHM.DE,DEFENSE,2026-03-23,2026-04-02,0.023735696356316296,32.33752161773061,-2.4738,-0.3565,8,REVERT,0.03119191,0.03119191,31.19,3.119,1
NOC,HO.PA,DEFENSE,2025-06-13,2025-06-25,0.01787864873148631,32.91680393886667,2.8637,-0.3665,7,REVERT,-0.05880654,0.05880654,58.81,5.881,1
NOC,HO.PA,DEFENSE,2025-07-22,2025-08-25,0.01787864873148631,32.91680393886667,3.1775,0.3148,24,REVERT,0.04075614,-0.04075614,-40.76,-4.076,0
NOC,HO.PA,DEFENSE,2025-09-09,2025-09-11,0.01787864873148631,32.91680393886667,-2.392,-0.3744,2,REVERT,0.01843464,0.01843464,18.43,1.843,1
NOC,HO.PA,DEFENSE,2025-09-26,2025-10-15,0.01787864873148631,32.91680393886667,2.2367,0.28,13,REVERT,0.02464486,-0.02464486,-24.64,-2.464,0
NOC,HO.PA,DEFENSE,2025-12-01,2025-12-10,0.01787864873148631,32.91680393886667,-2.7247,-0.3521,7,REVERT,0.01713858,0.01713858,17.14,1.714,1
NOC,HO.PA,DEFENSE,2025-12-22,2025-12-31,0.01787864873148631,32.91680393886667,2.3062,0.4614,5,REVERT,-0.02497129,0.02497129,24.97,2.497,1
NOC,HO.PA,DEFENSE,2026-01-05,2026-01-07,0.01787864873148631,32.91680393886667,2.733,0.1135,2,REVERT,-0.05931837,0.05931837,59.32,5.932,1
NOC,HO.PA,DEFENSE,2026-01-09,2026-02-10,0.01787864873148631,32.91680393886667,2.2686,0.3854,21,REVERT,0.10253556,-0.10253556,-102.54,-10.254,0
NOC,HO.PA,DEFENSE,2026-02-18,2026-02-25,0.01787864873148631,32.91680393886667,2.2098,0.1568,5,REVERT,-0.02603316,0.02603316,26.03,2.603,1
NOC,HO.PA,DEFENSE,2026-03-02,2026-03-10,0.01787864873148631,32.91680393886667,2.762,0.4452,6,REVERT,-0.04359123,0.04359123,43.59,4.359,1
NOC,HO.PA,DEFENSE,2026-03-23,2026-04-02,0.01787864873148631,32.91680393886667,-2.5017,-0.3683,8,REVERT,0.03054595,0.03054595,30.55,3.055,1
NOC,BA.L,DEFENSE,2025-06-12,2025-06-24,0.09524154366287858,32.4062229438886,2.0027,-0.3524,7,REVERT,-0.02242501,0.02242501,22.43,2.243,1
NOC,BA.L,DEFENSE,2025-07-22,2025-08-27,0.09524154366287858,32.4062229438886,3.2502,0.1652,25,REVERT,0.044565,-0.044565,-44.57,-4.457,0
NOC,BA.L,DEFENSE,2025-09-09,2025-09-24,0.09524154366287858,32.4062229438886,-2.4144,0.4241,11,REVERT,0.0151662,0.0151662,15.17,1.517,1
NOC,BA.L,DEFENSE,2025-09-30,2025-10-15,0.09524154366287858,32.4062229438886,2.9299,0.4026,11,REVERT,0.00696372,-0.00696372,-6.96,-0.696,0
NOC,BA.L,DEFENSE,2025-12-01,2025-12-10,0.09524154366287858,32.4062229438886,-2.1593,-0.3632,7,REVERT,0.01232177,0.01232177,12.32,1.232,1
NOC,BA.L,DEFENSE,2025-12-22,2025-12-31,0.09524154366287858,32.4062229438886,2.2334,0.4255,5,REVERT,-0.02483138,0.02483138,24.83,2.483,1
NOC,BA.L,DEFENSE,2026-01-05,2026-01-07,0.09524154366287858,32.4062229438886,2.6054,-0.179,2,REVERT,-0.06154384,0.06154384,61.54,6.154,1
NOC,BA.L,DEFENSE,2026-01-09,2026-02-10,0.09524154366287858,32.4062229438886,2.0755,0.4315,21,REVERT,0.10778513,-0.10778513,-107.79,-10.779,0
NOC,BA.L,DEFENSE,2026-02-19,2026-02-25,0.09524154366287858,32.4062229438886,2.1905,-0.0826,4,REVERT,-0.04038924,0.04038924,40.39,4.039,1
NOC,BA.L,DEFENSE,2026-03-02,2026-03-10,0.09524154366287858,32.4062229438886,2.8495,0.3236,6,REVERT,-0.04431193,0.04431193,44.31,4.431,1
NOC,BA.L,DEFENSE,2026-03-23,2026-04-02,0.09524154366287858,32.4062229438886,-2.4616,-0.4308,8,REVERT,0.02614197,0.02614197,26.14,2.614,1
NOC,LDO.MI,DEFENSE,2025-06-13,2025-06-25,0.012291168323780452,33.54904206407062,2.8586,-0.37,7,REVERT,-0.05891563,0.05891563,58.92,5.892,1
NOC,LDO.MI,DEFENSE,2025-07-22,2025-08-25,0.012291168323780452,33.54904206407062,3.1683,0.3436,23,REVERT,0.0398644,-0.0398644,-39.86,-3.986,0
NOC,LDO.MI,DEFENSE,2025-09-09,2025-09-11,0.012291168323780452,33.54904206407062,-2.3115,-0.2882,2,REVERT,0.01896856,0.01896856,18.97,1.897,1
NOC,LDO.MI,DEFENSE,2025-09-26,2025-10-15,0.012291168323780452,33.54904206407062,2.3553,0.2819,13,REVERT,0.02462091,-0.02462091,-24.62,-2.462,0
NOC,LDO.MI,DEFENSE,2025-12-01,2025-12-10,0.012291168323780452,33.54904206407062,-2.7403,-0.3731,7,REVERT,0.01712369,0.01712369,17.12,1.712,1
NOC,LDO.MI,DEFENSE,2025-12-22,2026-01-07,0.012291168323780452,33.54904206407062,2.2826,0.2819,7,REVERT,-0.0150045,0.0150045,15,1.5,1
NOC,LDO.MI,DEFENSE,2026-01-09,2026-02-10,0.012291168323780452,33.54904206407062,2.1838,0.3951,21,REVERT,0.10268453,-0.10268453,-102.68,-10.268,0
NOC,LDO.MI,DEFENSE,2026-02-18,2026-02-25,0.012291168323780452,33.54904206407062,2.1992,0.1461,5,REVERT,-0.02620624,0.02620624,26.21,2.621,1
NOC,LDO.MI,DEFENSE,2026-03-02,2026-03-10,0.012291168323780452,33.54904206407062,2.7688,0.4196,6,REVERT,-0.04483658,0.04483658,44.84,4.484,1
NOC,LDO.MI,DEFENSE,2026-03-23,2026-04-02,0.012291168323780452,33.54904206407062,-2.5142,-0.3423,8,REVERT,0.03193316,0.03193316,31.93,3.193,1
NOC,MTX.DE,DEFENSE,2025-06-12,2025-06-18,0.20482430580910255,27.15399657942512,2.1767,0.321,4,REVERT,-0.01710054,0.01710054,17.1,1.71,1
NOC,MTX.DE,DEFENSE,2025-07-22,2025-08-12,0.20482430580910255,27.15399657942512,3.3116,0.4435,15,REVERT,0.02540672,-0.02540672,-25.41,-2.541,0
NOC,MTX.DE,DEFENSE,2025-08-21,2025-08-25,0.20482430580910255,27.15399657942512,2.0852,0.2383,2,REVERT,-0.01822407,0.01822407,18.22,1.822,1
NOC,MTX.DE,DEFENSE,2025-09-26,2025-10-15,0.20482430580910255,27.15399657942512,2.382,0.3061,13,REVERT,0.02068382,-0.02068382,-20.68,-2.068,0
NOC,MTX.DE,DEFENSE,2025-10-30,2025-11-18,0.20482430580910255,27.15399657942512,-2.0585,-0.356,13,REVERT,-0.00607684,-0.00607684,-6.08,-0.608,0
NOC,MTX.DE,DEFENSE,2025-12-01,2025-12-10,0.20482430580910255,27.15399657942512,-2.1437,-0.4502,7,REVERT,0.01083179,0.01083179,10.83,1.083,1
NOC,MTX.DE,DEFENSE,2025-12-22,2026-01-07,0.20482430580910255,27.15399657942512,2.3156,-0.3802,7,REVERT,-0.03487218,0.03487218,34.87,3.487,1
NOC,MTX.DE,DEFENSE,2026-01-09,2026-02-10,0.20482430580910255,27.15399657942512,2.1467,0.2893,21,REVERT,0.10160435,-0.10160435,-101.6,-10.16,0
NOC,MTX.DE,DEFENSE,2026-02-19,2026-02-25,0.20482430580910255,27.15399657942512,2.3769,0.2353,4,REVERT,-0.03389799,0.03389799,33.9,3.39,1
NOC,MTX.DE,DEFENSE,2026-03-02,2026-03-17,0.20482430580910255,27.15399657942512,3.0776,0.0811,11,REVERT,-0.04517201,0.04517201,45.17,4.517,1
NOC,ESLT,DEFENSE,2025-06-13,2025-06-26,0.05824432250489508,30.793163663838516,2.8791,0.1885,8,REVERT,-0.04268881,0.04268881,42.69,4.269,1
NOC,ESLT,DEFENSE,2025-07-22,2025-08-25,0.05824432250489508,30.793163663838516,3.2032,0.3592,24,REVERT,0.03707599,-0.03707599,-37.08,-3.708,0
NOC,ESLT,DEFENSE,2025-09-09,2025-10-15,0.05824432250489508,30.793163663838516,-2.532,0.274,26,REVERT,0.06162044,0.06162044,61.62,6.162,1
NOC,ESLT,DEFENSE,2025-12-01,2025-12-11,0.05824432250489508,30.793163663838516,-2.5722,0.0062,8,REVERT,0.01956911,0.01956911,19.57,1.957,1
NOC,ESLT,DEFENSE,2025-12-22,2025-12-31,0.05824432250489508,30.793163663838516,2.0658,0.1249,6,REVERT,-0.02550349,0.02550349,25.5,2.55,1
NOC,ESLT,DEFENSE,2026-01-05,2026-01-07,0.05824432250489508,30.793163663838516,2.8304,-0.2578,2,REVERT,-0.0604505,0.0604505,60.45,6.045,1
NOC,ESLT,DEFENSE,2026-01-09,2026-02-10,0.05824432250489508,30.793163663838516,2.3191,0.4384,21,REVERT,0.10196258,-0.10196258,-101.96,-10.196,0
NOC,ESLT,DEFENSE,2026-02-18,2026-02-25,0.05824432250489508,30.793163663838516,2.1367,-0.0276,5,REVERT,-0.03014759,0.03014759,30.15,3.015,1
NOC,ESLT,DEFENSE,2026-03-02,2026-03-10,0.05824432250489508,30.793163663838516,2.7113,0.2665,6,REVERT,-0.04723361,0.04723361,47.23,4.723,1
NOC,ESLT,DEFENSE,2026-03-23,2026-04-02,0.05824432250489508,30.793163663838516,-2.5782,-0.3217,8,REVERT,0.03346208,0.03346208,33.46,3.346,1
GD,LHX,DEFENSE,2025-05-21,2025-06-16,0.6354203838628409,18.06948153126644,-2.6477,-0.4085,17,REVERT,-0.03760788,-0.03760788,-37.61,-3.761,0
GD,LHX,DEFENSE,2025-06-24,2025-06-25,0.6354203838628409,18.06948153126644,2.0405,3.1798,1,STOP,0.01400947,-0.01400947,-14.01,-1.401,0
GD,LHX,DEFENSE,2025-06-26,2025-07-16,0.6354203838628409,18.06948153126644,3.5203,0.256,13,REVERT,-0.00775359,0.00775359,7.75,0.775,1
GD,LHX,DEFENSE,2025-07-23,2025-07-30,0.6354203838628409,18.06948153126644,2.9269,0.2785,5,REVERT,-0.02569748,0.02569748,25.7,2.57,1
GD,LHX,DEFENSE,2025-08-27,2025-09-10,0.6354203838628409,18.06948153126644,2.0031,0.2943,9,REVERT,-0.00765522,0.00765522,7.66,0.766,1
GD,LHX,DEFENSE,2025-09-19,2025-09-30,0.6354203838628409,18.06948153126644,-2.0798,-0.3551,7,REVERT,0.00457491,0.00457491,4.57,0.457,1
GD,LHX,DEFENSE,2025-10-24,2025-10-30,0.6354203838628409,18.06948153126644,2.8672,0.3867,4,REVERT,-0.02339687,0.02339687,23.4,2.34,1
GD,LHX,DEFENSE,2025-11-25,2025-12-01,0.6354203838628409,18.06948153126644,2.4533,-0.1393,3,REVERT,-0.0165204,0.0165204,16.52,1.652,1
GD,LHX,DEFENSE,2025-12-12,2025-12-17,0.6354203838628409,18.06948153126644,-2.0549,-0.3184,3,REVERT,0.01528577,0.01528577,15.29,1.529,1
GD,LHX,DEFENSE,2026-01-07,2026-01-15,0.6354203838628409,18.06948153126644,-2.1123,-0.328,6,REVERT,0.00458586,0.00458586,4.59,0.459,1
GD,LHX,DEFENSE,2026-01-28,2026-02-04,0.6354203838628409,18.06948153126644,-2.3023,-0.1849,5,REVERT,0.02926593,0.02926593,29.27,2.927,1
GD,HII,DEFENSE,2025-05-16,2025-05-23,0.299216789188741,11.888047657382819,2.1213,0.4389,5,REVERT,-0.01447299,0.01447299,14.47,1.447,1
GD,HII,DEFENSE,2025-06-25,2025-07-21,0.299216789188741,11.888047657382819,2.5186,0.1855,17,REVERT,0.02149202,-0.02149202,-21.49,-2.149,0
GD,HII,DEFENSE,2025-07-23,2025-07-31,0.299216789188741,11.888047657382819,3.1023,0.007,6,REVERT,-0.03158259,0.03158259,31.58,3.158,1
GD,HII,DEFENSE,2025-08-27,2025-09-18,0.299216789188741,11.888047657382819,2.0382,-0.0991,15,REVERT,-0.00236321,0.00236321,2.36,0.236,1
GD,HII,DEFENSE,2025-09-29,2025-10-10,0.299216789188741,11.888047657382819,2.2705,0.0417,9,REVERT,0.00302017,-0.00302017,-3.02,-0.302,0
GD,HII,DEFENSE,2025-12-01,2026-01-07,0.299216789188741,11.888047657382819,-2.6825,-0.3858,25,REVERT,-0.0059093,-0.0059093,-5.91,-0.591,0
GD,HII,DEFENSE,2026-01-28,2026-02-09,0.299216789188741,11.888047657382819,-2.0411,0.4597,8,REVERT,0.02363494,0.02363494,23.63,2.363,1
GD,HII,DEFENSE,2026-02-12,2026-02-27,0.299216789188741,11.888047657382819,-2.0574,-0.0398,10,REVERT,0.01923123,0.01923123,19.23,1.923,1
GD,HII,DEFENSE,2026-03-26,2026-03-27,0.299216789188741,11.888047657382819,2.0556,0.1579,1,REVERT,-0.02193129,0.02193129,21.93,2.193,1
GD,LDOS,DEFENSE,2025-06-02,2025-06-18,0.3618479289751788,20.092700702645296,2.123,0.3591,12,REVERT,-0.00751838,0.00751838,7.52,0.752,1
GD,LDOS,DEFENSE,2025-06-26,2025-07-21,0.3618479289751788,20.092700702645296,2.9728,0.3847,16,REVERT,0.01278044,-0.01278044,-12.78,-1.278,0
GD,LDOS,DEFENSE,2025-07-23,2025-08-05,0.3618479289751788,20.092700702645296,3.0534,-0.0418,9,REVERT,-0.0294891,0.0294891,29.49,2.949,1
GD,LDOS,DEFENSE,2025-09-22,2025-09-25,0.3618479289751788,20.092700702645296,-2.3238,0.0752,3,REVERT,0.01624186,0.01624186,16.24,1.624,1
GD,LDOS,DEFENSE,2025-09-30,2025-10-10,0.3618479289751788,20.092700702645296,2.9385,0.3248,8,REVERT,-0.01774914,0.01774914,17.75,1.775,1
GD,LDOS,DEFENSE,2025-10-24,2025-11-03,0.3618479289751788,20.092700702645296,3.4917,-0.0942,6,REVERT,-0.03153868,0.03153868,31.54,3.154,1
GD,LDOS,DEFENSE,2025-12-01,2025-12-04,0.3618479289751788,20.092700702645296,-2.544,-0.4122,3,REVERT,0.02005296,0.02005296,20.05,2.005,1
GD,LDOS,DEFENSE,2025-12-22,2025-12-29,0.3618479289751788,20.092700702645296,2.4572,0.4857,4,REVERT,-0.01266731,0.01266731,12.67,1.267,1
